timestamp_ms,value,lead_ok
583034,666,1
583038,589,1
583042,531,1
583046,545,1
583050,620,1
583054,690,1
583058,609,1
583062,555,1
583066,570,1
583070,644,1
583074,715,1
583078,626,1
583082,567,1
583086,578,1
583090,650,1
583094,715,1
583098,620,1
583102,560,1
583106,569,1
583110,636,1
583114,688,1
583118,591,1
583122,526,1
583126,532,1
583130,597,1
583134,646,1
583138,550,1
583142,489,1
583146,499,1
583150,568,1
583154,618,1
583158,521,1
583162,464,1
583166,480,1
583170,554,1
583174,606,1
583178,512,1
583182,461,1
583186,477,1
583190,553,1
583194,605,1
583198,508,1
583202,456,1
583206,474,1
583210,552,1
583214,603,1
583218,508,1
583222,460,1
583226,475,1
583230,553,1
583234,603,1
583238,508,1
583242,461,1
583246,480,1
583250,559,1
583254,606,1
583258,508,1
583262,460,1
583266,478,1
583270,562,1
583274,607,1
583278,509,1
583282,464,1
583286,483,1
583290,566,1
583294,607,1
583298,508,1
583302,465,1
583306,484,1
583310,562,1
583314,601,1
583318,504,1
583322,463,1
583326,486,1
583330,570,1
583334,606,1
583338,506,1
583342,464,1
583346,483,1
583350,567,1
583354,606,1
583358,508,1
583362,468,1
583366,486,1
583370,569,1
583374,603,1
583378,502,1
583382,465,1
583386,488,1
583390,574,1
583394,606,1
583398,505,1
583402,466,1
583406,487,1
583410,572,1
583414,606,1
583418,506,1
583422,468,1
583426,489,1
583430,584,1
583434,619,1
583438,521,1
583442,483,1
583446,506,1
583450,594,1
583454,627,1
583458,541,1
583462,519,1
583466,545,1
583470,633,1
583474,654,1
583478,544,1
583482,500,1
583486,516,1
583490,600,1
583494,617,1
583498,509,1
583502,468,1
583506,485,1
583510,569,1
583514,586,1
583518,483,1
583522,449,1
583526,474,1
583530,565,1
583534,582,1
583538,480,1
583542,449,1
583546,474,1
583550,562,1
583554,583,1
583558,484,1
583562,456,1
583566,478,1
583570,568,1
583574,585,1
583578,486,1
583582,454,1
583586,470,1
583590,535,1
583594,488,1
583598,288,1
583602,176,1
583606,177,1
583610,328,1
583614,520,1
583618,706,1
583622,972,1
583626,1024,1
583630,1024,1
583634,1024,1
583638,822,1
583642,585,1
583646,450,1
583650,442,1
583654,413,1
583658,319,1
583662,329,1
583666,408,1
583670,544,1
583674,572,1
583678,476,1
583682,454,1
583686,481,1
583690,571,1
583694,576,1
583698,481,1
583702,461,1
583706,490,1
583710,585,1
583714,590,1
583718,496,1
583722,476,1
583726,504,1
583730,600,1
583734,604,1
583738,506,1
583742,486,1
583746,518,1
583750,615,1
583754,616,1
583758,521,1
583762,502,1
583766,534,1
583770,632,1
583774,630,1
583778,535,1
583782,519,1
583786,554,1
583790,653,1
583794,653,1
583798,560,1
583802,543,1
583806,577,1
583810,675,1
583814,676,1
583818,586,1
583822,569,1
583826,598,1
583830,689,1
583834,679,1
583838,586,1
583842,568,1
583846,601,1
583850,691,1
583854,676,1
583858,576,1
583862,549,1
583866,571,1
583870,653,1
583874,633,1
583878,534,1
583882,512,1
583886,535,1
583890,619,1
583894,594,1
583898,494,1
583902,476,1
583906,508,1
583910,596,1
583915,577,1
583919,483,1
583923,466,1
583927,499,1
583931,588,1
583935,570,1
583939,480,1
583943,468,1
583947,502,1
583951,591,1
583955,568,1
583959,476,1
583963,462,1
583967,499,1
583971,589,1
583975,569,1
583979,483,1
583983,470,1
583987,506,1
583991,595,1
583995,570,1
583999,484,1
584003,470,1
584007,506,1
584011,593,1
584015,570,1
584019,485,1
584023,476,1
584027,513,1
584031,596,1
584035,568,1
584039,480,1
584043,474,1
584047,514,1
584051,601,1
584055,569,1
584059,483,1
584063,475,1
584067,513,1
584071,601,1
584075,570,1
584079,488,1
584083,480,1
584087,520,1
584091,603,1
584095,568,1
584099,488,1
584103,485,1
584107,525,1
584111,609,1
584115,572,1
584119,489,1
584123,484,1
584127,526,1
584131,613,1
584135,573,1
584139,494,1
584143,488,1
584147,533,1
584151,619,1
584155,584,1
584159,505,1
584163,500,1
584167,545,1
584171,628,1
584175,592,1
584179,525,1
584183,536,1
584187,592,1
584191,676,1
584195,633,1
584199,547,1
584203,535,1
584207,574,1
584211,645,1
584215,595,1
584219,512,1
584223,499,1
584227,536,1
584231,609,1
584235,562,1
584239,484,1
584243,478,1
584247,523,1
584251,603,1
584255,556,1
584259,481,1
584263,477,1
584267,522,1
584271,598,1
584275,554,1
584279,484,1
584283,483,1
584287,526,1
584291,602,1
584295,556,1
584299,489,1
584303,487,1
584307,533,1
584311,605,1
584315,543,1
584319,430,1
584323,340,1
584327,288,1
584331,307,1
584335,268,1
584339,315,1
584343,560,1
584347,922,1
584351,1024,1
584355,1024,1
584359,1024,1
584363,992,1
584367,804,1
584371,644,1
584375,462,1
584379,331,1
584383,328,1
584387,400,1
584391,521,1
584395,513,1
584399,478,1
584403,488,1
584407,536,1
584411,607,1
584415,555,1
584419,490,1
584423,490,1
584427,541,1
584431,613,1
584435,567,1
584439,504,1
584443,504,1
584447,554,1
584451,622,1
584455,572,1
584459,513,1
584463,518,1
584467,569,1
584471,637,1
584475,588,1
584479,528,1
584483,530,1
584487,582,1
584491,651,1
584495,602,1
584499,546,1
584503,553,1
584507,605,1
584511,668,1
584515,618,1
584519,564,1
584523,572,1
584527,625,1
584531,690,1
584535,640,1
584539,589,1
584543,594,1
584547,645,1
584551,712,1
584555,655,1
584559,601,1
584563,601,1
584567,648,1
584571,710,1
584575,649,1
584579,590,1
584583,588,1
584587,633,1
584591,682,1
584595,621,1
584599,557,1
584603,549,1
584607,595,1
584611,646,1
584615,582,1
584619,522,1
584623,521,1
584627,568,1
584631,620,1
584635,556,1
584639,500,1
584643,500,1
584647,552,1
584651,608,1
584655,547,1
584659,495,1
584663,498,1
584667,552,1
584671,607,1
584675,545,1
584679,495,1
584683,498,1
584687,552,1
584691,603,1
584695,541,1
584699,494,1
584703,500,1
584707,555,1
584711,607,1
584715,542,1
584719,493,1
584723,500,1
584727,556,1
584731,607,1
584735,543,1
584739,495,1
584743,502,1
584747,561,1
584751,613,1
584755,546,1
584759,497,1
584763,502,1
584767,560,1
584771,608,1
584775,544,1
584779,497,1
584783,505,1
584787,561,1
584791,608,1
584795,542,1
584799,494,1
584803,500,1
584807,561,1
584811,609,1
584815,543,1
584819,497,1
584823,502,1
584827,560,1
584831,606,1
584835,540,1
584839,496,1
584843,506,1
584847,567,1
584851,608,1
584855,538,1
584859,495,1
584863,502,1
584867,565,1
584871,607,1
584875,537,1
584879,495,1
584883,504,1
584887,564,1
584891,606,1
584895,541,1
584899,499,1
584903,506,1
584907,566,1
584911,605,1
584915,541,1
584919,499,1
584923,508,1
584927,562,1
584931,600,1
584935,572,1
584939,544,1
584943,540,1
584947,548,1
584951,555,1
584955,554,1
584959,562,1
584963,580,1
584967,594,1
584971,596,1
584975,586,1
584979,580,1
584983,572,1
584987,569,1
584991,566,1
584995,554,1
584999,545,1
585003,541,1
585007,541,1
585011,537,1
585015,526,1
585019,519,1
585023,517,1
585027,521,1
585031,522,1
585035,513,1
585039,513,1
585043,516,1
585047,522,1
585051,524,1
585055,518,1
585059,517,1
585063,521,1
585067,528,1
585071,529,1
585075,523,1
585079,521,1
585083,521,1
585087,521,1
