timestamp_ms,value,lead_ok,ax100,ay100,az100,motion_flag
1408464,1024,0,0,0,0,0
1408472,1024,1,0,0,0,0
1408480,884,0,0,0,0,0
1408488,1024,1,0,0,0,0
1408496,1024,1,0,0,0,0
1408504,1024,0,0,0,0,0
1408512,1024,1,0,0,0,0
1408520,873,0,0,0,0,0
1408528,1024,1,0,0,0,0
1408536,1024,1,0,0,0,0
1408544,1024,0,0,0,0,0
1408552,1024,1,0,0,0,0
1408560,861,0,0,0,0,0
1408568,1024,1,0,0,0,0
1408576,1024,1,0,0,0,0
1408584,1024,0,0,0,0,0
1408592,1024,1,0,0,0,0
1408600,870,0,0,0,0,0
1408608,1024,1,0,0,0,0
1408616,1024,1,0,0,0,0
1408624,1024,0,0,0,0,0
1408632,1024,1,0,0,0,0
1408640,885,0,0,0,0,0
1408648,1024,1,0,0,0,0
1408656,1024,1,0,0,0,0
1408664,1024,0,0,0,0,0
1408672,1024,1,0,0,0,0
1408680,895,0,0,0,0,0
1408688,1024,1,0,0,0,0
1408696,1024,1,0,0,0,0
1408704,1024,0,0,0,0,0
1408712,1024,1,0,0,0,0
1408720,894,0,0,0,0,0
1408728,1024,1,0,0,0,0
1408736,1024,1,0,0,0,0
1408744,1024,0,0,0,0,0
1408752,1024,1,0,0,0,0
1408760,902,0,0,0,0,0
1408768,1024,1,0,0,0,0
1408776,1024,1,0,0,0,0
1408784,1024,1,0,0,0,0
1408792,1024,1,0,0,0,0
1408800,894,0,0,0,0,0
1408808,1024,1,0,0,0,0
1408816,1024,1,0,0,0,0
1408824,1024,1,0,0,0,0
1408832,1024,1,0,0,0,0
1408840,890,0,0,0,0,0
1408848,1024,1,0,0,0,0
1408856,1024,1,0,0,0,0
1408864,1024,1,0,0,0,0
1408872,1024,1,0,0,0,0
1408880,895,0,0,0,0,0
1408888,1024,1,0,0,0,0
1408896,1024,1,0,0,0,0
1408904,1024,1,0,0,0,0
1408912,1024,1,0,0,0,0
1408920,905,0,0,0,0,0
1408928,1024,1,0,0,0,0
1408936,1024,1,0,0,0,0
1408944,1024,1,0,0,0,0
1408952,1024,1,0,0,0,0
1408960,898,0,0,0,0,0
1408968,1024,1,0,0,0,0
1408976,1022,1,0,0,0,0
1408984,1024,1,0,0,0,0
1408992,1024,1,0,0,0,0
1409000,898,0,0,0,0,0
1409008,1024,1,0,0,0,0
1409016,1022,1,0,0,0,0
1409024,1024,1,0,0,0,0
1409032,1024,1,0,0,0,0
1409040,906,0,0,0,0,0
1409048,1024,1,0,0,0,0
1409056,1024,1,0,0,0,0
1409064,1024,1,0,0,0,0
1409072,1024,1,0,0,0,0
1409080,907,0,0,0,0,0
1409088,1024,1,0,0,0,0
1409096,1021,1,0,0,0,0
1409104,1024,1,0,0,0,0
1409112,1024,1,0,0,0,0
1409120,904,0,0,0,0,0
1409128,1024,1,0,0,0,0
1409136,1016,1,0,0,0,0
1409144,1024,1,0,0,0,0
1409152,1024,1,0,0,0,0
1409160,900,0,0,0,0,0
1409168,1024,1,0,0,0,0
1409176,1013,1,0,0,0,0
1409184,1024,1,0,0,0,0
1409192,1024,1,0,0,0,0
1409200,933,0,0,0,0,0
1409208,1024,1,0,0,0,0
1409216,1024,1,0,0,0,0
1409224,1024,1,0,0,0,0
1409232,1024,1,0,0,0,0
1409240,823,0,0,0,0,0
1409248,1024,1,0,0,0,0
1409256,964,1,0,0,0,0
1409264,1024,1,0,0,0,0
1409272,1024,1,0,0,0,0
1409280,904,0,0,0,0,0
1409288,1024,1,0,0,0,0
1409296,1009,1,0,0,0,0
1409304,1024,1,0,0,0,0
1409312,1024,1,0,0,0,0
1409320,928,0,0,0,0,0
1409328,1024,1,0,0,0,0
1409336,1009,1,0,0,0,0
1409344,1024,1,0,0,0,0
1409352,1024,1,0,0,0,0
1409360,932,0,0,0,0,0
1409368,1024,1,0,0,0,0
1409376,1002,1,0,0,0,0
1409384,1024,1,0,0,0,0
1409392,1024,1,0,0,0,0
1409400,933,0,0,0,0,0
1409408,1024,1,0,0,0,0
1409416,1006,1,0,0,0,0
1409424,1024,1,0,0,0,0
1409432,1024,1,0,0,0,0
1409440,914,0,0,0,0,0
1409448,1024,1,0,0,0,0
1409456,991,1,0,0,0,0
1409464,1024,1,0,0,0,0
1409472,1024,1,0,0,0,0
1409480,914,0,0,0,0,0
1409488,1024,1,0,0,0,0
1409496,992,1,0,0,0,0
