timestamp_ms,value,lead_ok
1175267,549,1
1175271,872,1
1175275,1024,1
1175279,1024,1
1175283,1024,1
1175287,1024,1
1175291,849,1
1175295,615,1
1175299,472,1
1175303,396,1
1175307,386,1
1175311,399,1
1175315,434,1
1175319,474,1
1175323,508,1
1175327,529,1
1175331,534,1
1175335,533,1
1175339,532,1
1175343,531,1
1175347,533,1
1175351,535,1
1175355,537,1
1175359,542,1
1175363,545,1
1175367,549,1
1175371,553,1
1175375,554,1
1175379,556,1
1175383,559,1
1175387,560,1
1175391,561,1
1175395,562,1
1175399,567,1
1175403,571,1
1175407,577,1
1175411,580,1
1175415,580,1
1175419,582,1
1175423,585,1
1175427,590,1
1175431,596,1
1175435,596,1
1175439,600,1
1175443,606,1
1175447,614,1
1175451,618,1
1175455,620,1
1175459,624,1
1175463,628,1
1175467,636,1
1175471,637,1
1175475,636,1
1175479,637,1
1175483,639,1
1175487,641,1
1175491,639,1
1175495,637,1
1175499,636,1
1175503,632,1
1175507,627,1
1175511,618,1
1175515,609,1
1175519,604,1
1175523,596,1
1175527,590,1
1175531,581,1
1175535,573,1
1175539,567,1
1175543,561,1
1175547,556,1
1175551,552,1
1175555,545,1
1175559,542,1
1175563,541,1
1175567,541,1
1175571,541,1
1175575,538,1
1175579,537,1
1175583,538,1
1175587,542,1
1175591,543,1
1175595,542,1
1175599,542,1
1175603,541,1
1175607,540,1
1175611,538,1
1175615,538,1
1175619,541,1
1175623,541,1
1175627,542,1
1175631,542,1
1175635,541,1
1175639,542,1
1175643,543,1
1175647,544,1
1175651,544,1
1175655,542,1
1175659,542,1
1175663,545,1
1175667,547,1
1175671,547,1
1175675,545,1
1175679,546,1
1175683,547,1
1175687,549,1
1175691,547,1
1175695,546,1
1175699,547,1
1175703,547,1
1175707,547,1
1175711,547,1
1175715,547,1
1175719,547,1
1175723,546,1
1175727,547,1
1175731,547,1
1175735,546,1
1175739,546,1
1175743,546,1
1175747,546,1
1175751,547,1
1175755,547,1
1175759,546,1
1175763,546,1
1175767,546,1
1175771,545,1
1175775,543,1
1175779,542,1
1175783,543,1
1175787,545,1
1175791,545,1
1175795,545,1
1175799,544,1
1175803,543,1
1175807,545,1
1175811,547,1
1175815,545,1
1175819,543,1
1175823,544,1
1175827,546,1
1175831,546,1
1175835,545,1
1175839,546,1
1175843,546,1
1175847,546,1
1175851,547,1
1175855,549,1
1175859,554,1
1175863,558,1
1175867,562,1
1175871,564,1
1175875,564,1
1175879,566,1
1175883,570,1
1175887,583,1
1175891,595,1
1175895,595,1
1175899,595,1
1175903,592,1
1175907,586,1
1175911,577,1
1175915,568,1
1175919,562,1
1175923,557,1
1175927,552,1
1175931,546,1
1175935,542,1
1175939,538,1
1175943,535,1
1175947,533,1
1175951,528,1
1175955,525,1
1175959,528,1
1175963,530,1
1175968,531,1
1175972,528,1
1175976,524,1
1175980,525,1
1175984,528,1
1175988,533,1
1175992,532,1
1175996,528,1
1176000,529,1
1176004,532,1
1176008,534,1
1176012,532,1
1176016,523,1
1176020,504,1
1176024,441,1
1176028,331,1
1176032,230,1
1176036,186,1
1176040,224,1
1176044,386,1
1176048,687,1
1176052,1017,1
1176056,1024,1
1176060,1024,1
1176064,1024,1
1176068,999,1
1176072,776,1
1176076,526,1
1176080,382,1
1176084,369,1
1176088,403,1
1176092,452,1
1176096,486,1
1176100,509,1
1176104,523,1
1176108,526,1
1176112,522,1
1176116,514,1
1176120,512,1
1176124,514,1
1176128,521,1
1176132,524,1
1176136,523,1
1176140,525,1
1176144,530,1
1176148,535,1
1176152,536,1
1176156,536,1
1176160,541,1
1176164,543,1
1176168,546,1
1176172,547,1
1176176,549,1
1176180,552,1
1176184,555,1
1176188,559,1
1176192,561,1
1176196,561,1
1176200,566,1
1176204,571,1
1176208,576,1
1176212,578,1
1176216,581,1
1176220,585,1
1176224,590,1
1176228,596,1
1176232,601,1
1176236,604,1
1176240,608,1
1176244,614,1
1176248,620,1
1176252,625,1
1176256,625,1
1176260,626,1
1176264,627,1
1176268,628,1
1176272,627,1
1176276,622,1
1176280,619,1
1176284,618,1
1176288,614,1
1176292,605,1
1176296,595,1
1176300,586,1
1176304,577,1
1176308,570,1
1176312,562,1
1176316,553,1
1176320,545,1
1176324,538,1
1176328,534,1
1176332,529,1
1176336,525,1
1176340,522,1
1176344,521,1
1176348,519,1
1176352,517,1
1176356,514,1
1176360,514,1
1176364,516,1
1176368,517,1
1176372,516,1
1176376,514,1
1176380,516,1
1176384,518,1
1176388,519,1
1176392,517,1
1176396,514,1
1176400,514,1
1176404,518,1
1176408,519,1
1176412,518,1
1176416,517,1
1176420,517,1
1176424,519,1
1176428,522,1
1176432,522,1
1176436,521,1
1176440,521,1
1176444,519,1
1176448,521,1
1176452,521,1
1176456,521,1
1176460,522,1
1176464,525,1
1176468,528,1
1176472,526,1
1176476,524,1
1176480,525,1
1176484,528,1
1176488,531,1
1176492,530,1
1176496,526,1
1176500,525,1
1176504,526,1
1176508,529,1
1176512,528,1
1176516,528,1
1176520,528,1
1176524,529,1
1176528,531,1
1176532,530,1
1176536,526,1
1176540,526,1
1176544,529,1
1176548,532,1
1176552,529,1
1176556,524,1
1176560,522,1
1176564,525,1
1176568,530,1
1176572,531,1
1176576,528,1
1176580,526,1
1176584,526,1
1176588,528,1
1176592,525,1
1176596,524,1
1176600,526,1
1176604,528,1
1176608,531,1
1176612,529,1
1176616,528,1
1176620,526,1
1176624,528,1
1176628,529,1
1176632,529,1
1176636,532,1
1176640,537,1
1176644,543,1
1176648,545,1
1176652,544,1
1176656,544,1
1176660,543,1
1176664,546,1
1176668,560,1
1176672,576,1
1176676,580,1
1176680,580,1
1176684,578,1
1176688,572,1
1176692,564,1
1176696,554,1
1176700,549,1
1176704,542,1
1176708,532,1
1176712,526,1
1176716,523,1
1176720,521,1
1176724,521,1
1176728,519,1
1176732,516,1
1176736,514,1
1176740,516,1
1176744,518,1
1176748,521,1
1176752,519,1
1176756,517,1
1176760,514,1
1176764,518,1
1176769,521,1
1176773,519,1
1176777,518,1
1176781,519,1
1176785,522,1
1176789,524,1
1176793,521,1
1176797,517,1
1176801,506,1
1176805,470,1
1176809,386,1
1176813,276,1
1176817,204,1
1176821,199,1
1176825,292,1
1176829,526,1
1176833,852,1
1176837,1024,1
1176841,1024,1
1176845,1024,1
1176849,1003,1
1176853,800,1
1176857,570,1
1176861,427,1
1176865,361,1
1176869,361,1
1176873,381,1
1176877,426,1
1176881,468,1
1176885,496,1
1176889,509,1
1176893,508,1
1176897,507,1
1176901,505,1
1176905,506,1
1176909,509,1
1176913,514,1
1176917,516,1
1176921,514,1
1176925,513,1
1176929,514,1
1176933,516,1
1176937,517,1
1176941,521,1
1176945,523,1
1176949,526,1
1176953,528,1
1176957,530,1
1176961,534,1
1176965,538,1
1176969,542,1
1176973,543,1
1176977,545,1
1176981,547,1
1176985,552,1
1176989,555,1
1176993,561,1
